"SuperLuminate","Business","Glossary","SFDC","Bookmarks",1,,"See Useful Links.",,
"SuperLuminate","Business","Glossary","SFDC","Boolean Operators",1,,"You can use Boolean operators in report filters to specify the logical relationship between two values. For example, the 'AND' operator between two values yields search results that include both values. Likewise, the 'OR' operator between two values yields search results that include either value. See Entering Filter Criteria for instructions on using 'AND' and 'OR' operators in report filters.",,
"SuperLuminate","Business","Glossary","SFDC","Briefcase",1,,"The set of data that you can manage offline using Offline Edition.",,
"SuperLuminate","Business","Glossary","SFDC","BusinessProcess (Table)",1,,"Represents a business process.",,
"SuperLuminate","Business","Glossary","SFDC","Campaign",1,,"A marketing initiative, such as an advertisement, direct mail, or conference, that you conduct in order to generate prospects and build brand awareness.",,
"SuperLuminate","Business","Glossary","SFDC","Campaign (Table)",1,,"Represents and tracks a marketing campaign, such as a direct mail promotion, webinar, or trade show.",,
"SuperLuminate","Business","Glossary","SFDC","Campaign Member",1,,"Any lead or contact associated with a campaign.",,
"SuperLuminate","Business","Glossary","SFDC","Campaign ROI (Return On Investment)",1,,"The campaign ROI is the return on your marketing investment. Use the Campaign ROI Analysis Report to analyze the ROI. The ROI is calculated as the net gain (Total Value Won Opportunities - Actual Cost) divided by the Actual Cost. The ROI result is expressed as a percentage.",,
"SuperLuminate","Business","Glossary","SFDC","CampaignMember (Table)",1,,"Represents the association between a Campaign and either a Lead or Contact.",,
"SuperLuminate","Business","Glossary","SFDC","Case",1,,"Detailed description of a customer's feedback, problem, or question. Used to track and solve your customers' issues.",,
"SuperLuminate","Business","Glossary","SFDC","Case (Table)",1,,"Represents a case, which is a customer issue such as a customer's feedback, problem, or question.",,
"SuperLuminate","Business","Glossary","SFDC","Case Capture (Web-to-Case)",1,,"Functionality that lets you gather customer support issues and feedback on your company's website and then generate cases using that data.",,
"SuperLuminate","Business","Glossary","SFDC","CaseComment (Table)",1,,"Represents a comment that provides additional information about the associated Case.",,
"SuperLuminate","Business","Glossary","SFDC","CaseHistory (Table)",1,,"Represents historical information about changes that have been made to the associated Case.",,
"SuperLuminate","Business","Glossary","SFDC","CaseSolution (Table)",1,,"Represents the association between a particular Case and a particular Solution.",,
"SuperLuminate","Business","Glossary","SFDC","CaseStatus (Table)",1,,"Represents the status of a Case, such as New, On hold, In Process, and so on.",,
"SuperLuminate","Business","Glossary","SFDC","Category",1,,"A label you can apply to a solution to group similar solutions together. Solution categories help customer support representatives find solutions faster when solving cases. If you use the Self-Service portal or the Public Knowledge Base, your customers can browse solutions by category to find what they need. See also Parent Category.",,
"SuperLuminate","Business","Glossary","SFDC","CategoryData (Table)",1,,"Represents a logical grouping of Solution records.",,
"SuperLuminate","Business","Glossary","SFDC","CategoryNode (Table)",1,,"Represents a tree of Solution categories.",,
"SuperLuminate","Business","Glossary","SFDC","Clone",1,,"Button or link that allows you to create a new item by copying the information from an existing item, for example, a contact or opportunity.",,
"SuperLuminate","Business","Glossary","SFDC","Close Date",1,,"Estimated date to close an opportunity. The close date determines the month for which that opportunity is added to your forecast.",,
"SuperLuminate","Business","Glossary","SFDC","Closed",1,,"Calculated amount of closed/won opportunities for a given quarter. Displays on forecast detail and edit pages. For managers, this amount includes closed/won opportunities for them and their entire team.",,
"SuperLuminate","Business","Glossary","SFDC","Collapsible Sections",1,,"Sections on detail pages that users can hide or show.",,
"SuperLuminate","Business","Glossary","SFDC","Commit Amount",1,,"Amount entered in a forecast that an individual salesperson is reasonably confident of closing in a particular month or quarter. For managers, this should equal the amount that they and their team can confidently close.",,
"SuperLuminate","Business","Glossary","SFDC","Company Message",1,,"Messages that appear on the home page of every user in your organization. Administrators can customize this information by clicking Setup | Customize | Home | Home Page Components.",,
"SuperLuminate","Business","Glossary","SFDC","Competitors",1,,"Related list that displays competitor names, strengths, and weaknesses entered for a specific opportunity.",,
"SuperLuminate","Business","Glossary","SFDC","Contact",1,,"Information stored about the individuals associated with your accounts.",,
"SuperLuminate","Business","Glossary","SFDC","Contact (Table)",1,,"Represents a contact, which is an individual associated with your Accounts.",,
"SuperLuminate","Business","Glossary","SFDC","Contact Role",1,,"Role that a contact plays in a specific account, contract, or opportunity, for example Decision Maker, Evaluator. You can mark one contact as the 'primary' contact for the account, contract, or opportunity. A contact may have different roles in various accounts, contract, or opportunities.",,
"SuperLuminate","Business","Glossary","SFDC","Contract",1,,"A written agreement defining the terms of doing business between two or more parties.",,
"SuperLuminate","Business","Glossary","SFDC","Contract (Table)",1,,"Represents a contract (a business agreement) associated with an Account.",,
"SuperLuminate","Business","Glossary","SFDC","ContractContactRole (Table)",1,,"Represents the role that a given Contact plays on a Contract.",,
"SuperLuminate","Business","Glossary","SFDC","ContractStatus (Table)",1,,"Represents the status of a Contract, such as Draft, In Approval, Activated, Terminated, or Expired.",,
"SuperLuminate","Business","Glossary","SFDC","Convert",1,,"Button or link that allows you to change a qualified lead into an account, contact, and, optionally, an opportunity. Information from the lead fields is transferred into the appropriate account, contact, and opportunity fields.",,
"SuperLuminate","Business","Glossary","SFDC","Cookies (security)",1,,"Client-specific data used by some web applications to store user and session-specific information. SalesForce issues a session 'cookie' only to record encrypted authentication information for the duration of a specific session.",,
"SuperLuminate","Business","Glossary","SFDC","Corporate Currency",1,,"(Multi-Currency Organizations Only) Reflects the currency in which the corporate headquarters reports revenue. All currency conversion rates are based on the corporate currency.",,
"SuperLuminate","Business","Glossary","SFDC","Currency Locale",1,,"The country or geographic region in which the organization is located. This field affects the format and display of currency amounts. Not shown in organizations that use multiple currencies.",,
"SuperLuminate","Business","Glossary","SFDC","CurrencyType (Table)",1,,"Represents the currencies used by an organization for which the multi-currency feature is enabled.",,
"SuperLuminate","Business","Glossary","SFDC","Custom Fields",1,,"Fields that can be added in addition to the standard fields to customize SalesForce for your organization's needs.",,
"SuperLuminate","Business","Glossary","SFDC","Custom Links",1,,"Custom URLs defined by administrators to integrate your SalesForce data with external websites and back-office systems. Formerly known as web links.",,
"SuperLuminate","Business","Glossary","SFDC","Custom Objects",1,,"Custom SalesForce records that allow you to store information unique to your organization. Available in Developer Edition organizations.",,
"SuperLuminate","Business","Glossary","SFDC","Custom S-Control",1,,"Custom web content for use in custom links. Custom s-controls can contain any type of content that you can display in a browser, for example a Java applet, an Active-X control, an Excel file, or a custom HTML web form.",,
"SuperLuminate","Business","Glossary","SFDC","Custom View",1,,"See View.",,
"SuperLuminate","Business","Glossary","SFDC","Customizable Forecasting",1,,"A revised forecasting module that allows organizations to customize forecasts for their organization's business process.",,
"SuperLuminate","Business","Glossary","SFDC","Dashboard",1,,"Dashboards are visual representations of your custom report data. You can create several dashboard components within a dashboard to give you a real-time snapshot of corporate metrics and key performance indicators.",,
"SuperLuminate","Business","Glossary","SFDC","Decimal Places",1,,"Parameter for number, currency, and percent custom fields that indicates the total number of digits you can enter to the right of a decimal point, for example, 4.98 for an entry of 2. Note that the system rounds the decimal numbers you enter, if necessary. For example, if you enter 4.986 in a field with Decimal Places of 2, the number rounds to 4.99.",,
"SuperLuminate","Business","Glossary","SFDC","Default Locale",1,,"The country or geographic region in which the organization is located. The setting affects the format of date and number fields. For example, dates in the English (United States) locale display as 06/30/2000 and as 30/06/2000 in the English (United Kingdom) locale. In Professional, Enterprise, and Developer Edition organizations, a user's individual Locale setting overrides the organization's Default Locale setting. In Personal and Team Edition organizations, the organization-level locale field is called Locale, not Default Locale.",,
"SuperLuminate","Business","Glossary","SFDC","Default Time Zone",1,,"Primary time zone in which the organization is located. Affects users' calendars and the times of activities. A user's individual Time Zone setting overrides the organization's Default Time Zone setting.",,
"SuperLuminate","Business","Glossary","SFDC","Description",1,,"Field that can be used to include any detailed information about the item.",,
"SuperLuminate","Business","Glossary","SFDC","Detail",1,,"Information displayed for specific accounts, contacts, opportunities, and other records. Also, term used in reports to distinguish between summary information and inclusion of all column data for all information in a report. You can toggle the Show Details/Hide Details button to view and hide report detail information.",,
"SuperLuminate","Business","Glossary","SFDC","Developer Edition",1,,"Product designed for developers to extend, integrate, and develop with the SalesForce platform. See Developer Edition for more information.",,
"SuperLuminate","Business","Glossary","SFDC","Document (Table)",1,,"Represents a file that a user has uploaded. Unlike Attachment objects, Documents are not attached to a parent object.",,
"SuperLuminate","Business","Glossary","SFDC","Document Library",1,,"A place to store documents without attaching them to accounts, contacts, opportunities, or other records.",,
"SuperLuminate","Business","Glossary","SFDC","Enterprise Edition",1,,"Product designed for larger, more complex businesses. See Enterprise Edition.",,
"SuperLuminate","Business","Glossary","SFDC","Event (Table)",1,,"Represents a calendar appointment event.",,
"SuperLuminate","Business","Glossary","SFDC","EventAttendee (Table)",1,,"Represents a person (User, Contact, or Lead) who has been invited to attend an Event, or a scheduled resource (such as a conference room) associated with the event.",,
"SuperLuminate","Business","Glossary","SFDC","Export to Excel",1,,"Option to save displayed report information to a separate CSV (comma separated values) file, which you can then view and manipulate in Excel.",,
"SuperLuminate","Business","Glossary","SFDC","Field-Level Security",1,,"Settings that determine whether fields are hidden, visible, read only, or editable for users based on their profiles. Available in Enterprise and Developer Editions only.",,
"SuperLuminate","Business","Glossary","SFDC","Fiscal Year",1,,"Field on the company information that specifies whether your organization's fiscal year is named for the starting or ending year.",,
"SuperLuminate","Business","Glossary","SFDC","Fiscal Year Start Month",1,,"Field on the company information that specifies the starting month of the organization's fiscal year.",,
"SuperLuminate","Business","Glossary","SFDC","Folder",1,,"A central place to store documents, email templates, and reports. Folders are available for all organizations. Report and document folders are not available in Personal Edition.",,
"SuperLuminate","Business","Glossary","SFDC","Folder (Table)",1,,"Represents a repository for a Document, MailMergeTemplate, email template, or report. Only one type of item can be contained in a particular Folder.",,
"SuperLuminate","Business","Glossary","SFDC","Forecast Amount",1,,"See Commit Amount.",,
"SuperLuminate","Business","Glossary","SFDC","Forecast Category",1,,"Determines the category to which an opportunity is attributed in a forecast. The default category setting for an opportunity is tied to its stage, as set in the Stage picklist. To update the Forecast Category for a particular opportunity, you must edit that opportunity's forecast.",,
"SuperLuminate","Business","Glossary","SFDC","Forecasts",1,,"Projections of sales revenue based on quarters in the organization's fiscal year.",,
"SuperLuminate","Business","Glossary","SFDC","Formula Field",1,,"A type of custom field. Formula fields automatically calculate their values based on the values of merge fields, expressions, or other values.",,
"SuperLuminate","Business","Glossary","SFDC","Function",1,,"Built-in formulas that you can customize with input parameters. For example, the DATE function creates a date field type from a given year, month, and day.",,
"SuperLuminate","Business","Glossary","SFDC","Group (Table)",1,,"Represents a set of User.",,
"SuperLuminate","Business","Glossary","SFDC","Group events",1,,"Planned event to which multiple users are invited. You can create group events by inviting other users to any calendar event you create.",,
"SuperLuminate","Business","Glossary","SFDC","GroupMember (Table)",1,,"Represents a User or Group that is a member of a public group.",,
"SuperLuminate","Business","Glossary","SFDC","Groups",1,,"Groups are sets of users. They can contain individual users, other groups, or the users in a role. Groups can be used to help define sharing access to data or to specify which data to synchronize when using Intellisync for salesforce.com. Users can define their own personal groups. Administrators can create public groups for use by everyone in the organization.",,
"SuperLuminate","Business","Glossary","SFDC","Home",1,,"Starting page from which users can choose sidebar shortcuts and options, view current tasks and activities, or select each of the major tabs.",,
"SuperLuminate","Business","Glossary","SFDC","HTML",1,,"Hypertext Markup Language is the set of markup tags within a text file that tells a browser how to display the contents of the file.",,
"SuperLuminate","Business","Glossary","SFDC","Import",1,,"Option available to import existing information from other sales manager and desktop program tools. ",,
"SuperLuminate","Business","Glossary","SFDC","Inactive Currency",1,,"(Multi-Currency Organizations Only) Currencies that the organization no longer uses. You may have existing records that use inactive currencies, but you cannot enter new amounts in inactive currencies.",,
"SuperLuminate","Business","Glossary","SFDC","Intellisync for salesforce.com",1,,"Software you install on your computer that allows you to synchronize your SalesForce data with Outlook or your PalmTM device.",,
"SuperLuminate","Business","Glossary","SFDC","Interval (Reports)",1,,"For report results based on time, a parameter that lets you specify the time period for which you want to display results.",,
"SuperLuminate","Business","Glossary","SFDC","ISO Code",1,,"The International Organization for Standardization country code, which represents each country by two letters.",,
"SuperLuminate","Business","Glossary","SFDC","Layout",1,,"See Page Layout.",,
"SuperLuminate","Business","Glossary","SFDC","Lead",1,,"Information on a potential sales opportunity or prospect; individuals who have expressed some interest in your product or company.",,
"SuperLuminate","Business","Glossary","SFDC","Lead (Table)",1,,"Represents a lead, which is a prospect or potential Opportunity.",,
"SuperLuminate","Business","Glossary","SFDC","Lead Capture (Web-to-Lead)",1,,"Functionality that lets you gather registration or profile information on your company's website and then generate leads using that data.",,
"SuperLuminate","Business","Glossary","SFDC","LeadStatus (Table)",1,,"Represents the status of a Lead, such as Open, Qualified, or Converted.",,
"SuperLuminate","Business","Glossary","SFDC","Length",1,,"Parameter for custom text fields that specifies the maximum number of characters (up to 255) that a user can enter in the field. Parameter for number, currency, and percent fields that specifies the number of digits you can enter to the left of the decimal point, for example, 123.98 for an entry of 3.",,
"SuperLuminate","Business","Glossary","SFDC","Letterhead",1,,"Determines the basic attributes of an HTML email template. Users can create a letterhead that includes attributes like background color, logo, font size, and font color. ",,
"SuperLuminate","Business","Glossary","SFDC","Licenses",1,,"Information displayed in company information that indicates the number of users that may access SalesForce for your organization. This is the number of licenses for which you are billed.",,
"SuperLuminate","Business","Glossary","SFDC","List Price",1,,"The price of a product in a custom price book.",,
"SuperLuminate","Business","Glossary","SFDC","List View",1,,"See View.",,
"SuperLuminate","Business","Glossary","SFDC","Local Name",1,,"The value stored for the field in the user's or account's language. The local name for a field is associated with the standard name for that field.",,
"SuperLuminate","Business","Glossary","SFDC","Locale",1,,"The country or geographic region in which the user is located. The setting affects the format of date and number fields, for example, dates in the English (United States) locale display as 06/30/2000 and as 30/06/2000 in the English (United Kingdom) locale. In Professional, Enterprise, and Developer Edition organizations, a user's individual Locale setting overrides the organization's Default Locale setting. In Personal and Team Edition organizations, the organization-level locale field is called Locale, not Default Locale.",,
"SuperLuminate","Business","Glossary","SFDC","Long Text Area",1,,"Data type of custom field that allows entry of up to 32,000 characters on separate lines.",,
"SuperLuminate","Business","Glossary","SFDC","Lookup",1,,"Popup dialog available for some fields that allows you to search for a new item, such as a contact, account, or user. See Search for information on which fields you can search via the lookup dialog. In addition, if the Quick Create section is enabled for all tab home pages (see Customizing Quick Create), you can create new records in the lookup dialog.",,
"SuperLuminate","Business","Glossary","SFDC","MailMergeTemplate (Table)",1,,"Represents a mail merge template (a Microsoft Word document) used for performing mail merges for your organization.",,
"SuperLuminate","Business","Glossary","SFDC","Marketing User",1,,"One or more individuals in your organization who can manage campaigns. Administrators can designate someone as a Marketing User by selecting the Marketing User checkbox in the user's personal information. Only Marketing Users have access to create, edit, and delete campaigns and configure advanced campaign setup. In order to use the campaign import wizards, Marketing Users must also have the Marketing User profile (or the 'Import Leads' permission).",,
"SuperLuminate","Business","Glossary","SFDC","Master Picklist",1,,"A complete list of picklist values available for a record type or business process.",,
"SuperLuminate","Business","Glossary","SFDC","Member Status",1,,"The status of a lead or contact in relation to a campaign. For example, a lead or contact could have a member status of 'Planned,' 'Sent,' or 'Responded' at different stages of an email campaign.",,
"SuperLuminate","Business","Glossary","SFDC","Multiforce",1,,"Multiforce is the on-demand multitasking environment offered by salesforce.com. It enables users to switch between customizable applications (or 'apps') with a single click, through the Multiforce app menu which displays at the top of every page. See What is a Custom App?.",,
"SuperLuminate","Business","Glossary","SFDC","Next Step",1,,"Field in opportunity detail that lists the next step in completing or closing a specific opportunity.",,
"SuperLuminate","Business","Glossary","SFDC","Note (Table)",1,,"Represents a note, which is text associated with an Attachment, Contact, Contract, Opportunity, or custom object.",,
"SuperLuminate","Business","Glossary","SFDC","Notes",1,,"Miscellaneous information pertaining to specific accounts, contacts, leads, and opportunities.",,
"SuperLuminate","Business","Glossary","SFDC","Office Edition",1,,"Product that allows you to integrate SalesForce with Microsoft® Word and Excel. See What is Office Edition?.",,
"SuperLuminate","Business","Glossary","SFDC","Offline Edition",1,,"Product that allows salespeople to work on their key deals and accounts, anywhere, anytime - totally unplugged. See What is Offline Edition?.",,
"SuperLuminate","Business","Glossary","SFDC","Offline PDA Edition",1,,"Product that allows salespeople to work on their key deals and accounts from a Pocket PC or Palm OS mobile device. See What is Offline PDA Edition?.",,
"SuperLuminate","Business","Glossary","SFDC","On-Demand Marketplace",1,,"Area of Customforce that provides links to partners who provide products, services, and tools that extend your organization's implementation of SalesForce.",,
"SuperLuminate","Business","Glossary","SFDC","Opportunities",1,,"Information on specific sales and pending deals that you want to track.",,
"SuperLuminate","Business","Glossary","SFDC","Opportunity (Table)",1,,"Represents an opportunity, which is a sale or pending deal.",,
"SuperLuminate","Business","Glossary","SFDC","Opportunity Stage",1,,"Status or stage of completion of a particular opportunity, for example, Prospecting, Proposal.",,
"SuperLuminate","Business","Glossary","SFDC","OpportunityCompetitor (Table)",1,,"Represents a competitor on an Opportunity.",,
"SuperLuminate","Business","Glossary","SFDC","OpportunityContactRole (Table)",1,,"Represents the association between an Opportunity and a Contact, with a specified Role name applied to the contact.",,
"SuperLuminate","Business","Glossary","SFDC","OpportunityHistory (Table)",1,,"Represents the history of an Opportunity.",,
"SuperLuminate","Business","Glossary","SFDC","OpportunityLineItem (Table)",1,,"Represents an opportunity line item, which is a member of the list of Product2s associated with an Opportunity, along with other information about those products on that opportunity.",,
"SuperLuminate","Business","Glossary","SFDC","OpportunityLineItemSchedule (Table)",1,,"Represents information about the quantity, revenue distribution, and delivery dates for a particular OpportunityLineItem.",,
"SuperLuminate","Business","Glossary","SFDC","OpportunityShare (Table)",1,,"Represents a sharing entry on an Opportunity.",,
"SuperLuminate","Business","Glossary","SFDC","OpportunityStage (Table)",1,,"Represents the stage of an Opportunity in the sales pipeline, such as New Lead, Negotiating, Pending, Closed, and so on.",,
"SuperLuminate","Business","Glossary","SFDC","OpportunityTeamMember (Table)",1,,"Represents an individual User on the sales team of a particular Opportunity.",,
"SuperLuminate","Business","Glossary","SFDC","Org Drill Down (Reports)",1,,"Ability to show a roll-up of results in a report based on your organization's role hierarchy. For instance, you can view report results for yourself only, for your team, or for your entire organization.",,
"SuperLuminate","Business","Glossary","SFDC","Organization",1,,"Company signed up to use the service. ",,
"SuperLuminate","Business","Glossary","SFDC","Outlook Edition",1,,"Outlook Edition enables you to log your Microsoft® Outlook® email messages in SalesForce.",,
"SuperLuminate","Business","Glossary","SFDC","Owner",1,,"Individual user to which an item (for example, contact, case) is assigned.",,
"SuperLuminate","Business","Glossary","SFDC","Ownership",1,,"Account field that describes whether the associated company is a subsidiary, or is a private or publicly held company. ",,
"SuperLuminate","Business","Glossary","SFDC","Page Layout",1,,"The organization of fields, custom links, and related lists on a record detail or edit page. Use page layouts primarily for organizing pages for your users. In Enterprise and Developer Editions, use field-level security to restrict users' access to specific fields.",,
"SuperLuminate","Business","Glossary","SFDC","Parent Account",1,,"Organization or company that an account is affiliated with or owned by. By specifying a parent for an account, you can get a global view of all parent/subsidiary relationships using the View Hierarchy link.",,
"SuperLuminate","Business","Glossary","SFDC","Parent Category",1,,"The category directly above the category to which a solution belongs. See Category for more information.",,
"SuperLuminate","Business","Glossary","SFDC","Partner",1,,"Account linked to another account or opportunity to indicate their role in the account, or in advancing or closing a deal. Selecting a partner automatically creates a reverse partner relationship with the associated account so that both accounts list the other account as a partner.",,
"SuperLuminate","Business","Glossary","SFDC","Partner (Table)",1,,"Represents the association between two particular Accounts or between a particular Opportunity and an Account.",,
"SuperLuminate","Business","Glossary","SFDC","Partner Role",1,,"Selection for a partner on an individual account or opportunity that specifies the role that the partner has in related sales.",,
"SuperLuminate","Business","Glossary","SFDC","PartnerRole (Table)",1,,"Represents a role for an account Partner, such as consultant, supplier, and so on.",,
"SuperLuminate","Business","Glossary","SFDC","Percent (%) Quota",1,,"Calculated value in forecasts that indicates what percentage of the quota a salesperson is confident of closing. This amount is the Commit Amount divided by the Quota.",,
"SuperLuminate","Business","Glossary","SFDC","Personal Currency",1,,"(Multi-Currency Organizations Only) A user's default currency for quotas, forecasts, and reports. This must be one of the active currencies for your organization.",,
"SuperLuminate","Business","Glossary","SFDC","Personal Edition",1,,"Product designed for individual sales representatives and single users. See Personal Edition for more information.",,
"SuperLuminate","Business","Glossary","SFDC","Personal Information",1,,"User information including personal contact information, quotas, personal group information, and default sales team.",,
"SuperLuminate","Business","Glossary","SFDC","Picklist",1,,"Selection list of options available for specific fields, for example, the Industry field for accounts. Users can choose a single value from a list of options rather than make an entry directly in the field. See also Master Picklist.",,
"SuperLuminate","Business","Glossary","SFDC","Picklist (Multi-Select)",1,,"Selection list of options available for specific fields. Multi-select picklists allow users to choose one or more values. Users can choose a value by double clicking on it, or choose additional values from a scrolling list by holding down the Control key while clicking a value and using the arrow icon to move them to the selected box.",,
"SuperLuminate","Business","Glossary","SFDC","Picklist Values",1,,"Selections displayed in drop-down lists for particular fields. Some values come predefined, and other values can be changed or defined by an administrator.",,
"SuperLuminate","Business","Glossary","SFDC","Pipeline",1,,"Calculated amount of open opportunities that have a close date within the quarter. Displays on forecast detail and edit pages. For managers, this amount includes open opportunities for them and their entire team.",,
"SuperLuminate","Business","Glossary","SFDC","Price Book",1,,"A list of products that your organization sells. Available in Professional, Enterprise and Developer Editions only.",,
"SuperLuminate","Business","Glossary","SFDC","Pricebook (Table)",1,,"Represents a price book that contains the list of Products that your organization sells.",,
"SuperLuminate","Business","Glossary","SFDC","Pricebook2 (Table)",1,,"Represents a price book that contains the list of Product2s that your organization sells.",,
"SuperLuminate","Business","Glossary","SFDC","PricebookEntry (Table)",1,,"Represents a product entry (an association between a Pricebook2 and Product2) in a pricebook.",,
"SuperLuminate","Business","Glossary","SFDC","Primary Contact",1,,"Field in company information that lists the primary contact for your organization. Also indicates the primary contact associated with an account, contract, or opportunity. Specified as a checkbox in the Contact Roles related list of an account, contract, or opportunity.",,
"SuperLuminate","Business","Glossary","SFDC","Primary Partner",1,,"Partner account designated as playing a key role in closing an opportunity. Specified as a checkbox in the Partners related list of an opportunity.",,
"SuperLuminate","Business","Glossary","SFDC","Printable View",1,,"Option on most detail pages that shows a print-ready view of that record and all associated data. Also an option on reports that shows the report in a print-ready Excel format.",,
"SuperLuminate","Business","Glossary","SFDC","Private",1,,"Checkbox for individual opportunities, notes, or attachments which specifies that only the record owner and administrators can view the information.",,
"SuperLuminate","Business","Glossary","SFDC","Probability",1,,"Percentage estimate of the confidence in closing a specific opportunity. Probability is linked to opportunity Stage.",,
"SuperLuminate","Business","Glossary","SFDC","Product",1,,"Any item or service your organization sells. Products are defined within a price book, and can be added to opportunities. Available in Professional, Enterprise and Developer Editions only.",,
"SuperLuminate","Business","Glossary","SFDC","Product (Table)",1,,"Represents a product that your organization sells. A product is member of the list of items in a Pricebook.",,
"SuperLuminate","Business","Glossary","SFDC","Product Family",1,,"A picklist field on products that you can customize to categorize types of products.",,
"SuperLuminate","Business","Glossary","SFDC","Product2 (Table)",1,,"Represents a product that your organization sells. A product is member of the list of items in a Pricebook2.",,
"SuperLuminate","Business","Glossary","SFDC","Professional Edition",1,,"Product designed for businesses who need full-featured CRM functionality. See Professional Edition.",,
"SuperLuminate","Business","Glossary","SFDC","Profile",1,,"Defines a user's permission to perform different functions within SalesForce. For example, the Solution Manager profile gives a user access to create, edit, and delete solutions.",,
"SuperLuminate","Business","Glossary","SFDC","Profile (Table)",1,,"Represents a profile, which defines a set of permissions to perform different operations, such as querying, adding, updating, or deleting information.",,
"SuperLuminate","Business","Glossary","SFDC","Public Calendar",1,,"A calendar in which a group of people can track events of interest to all of them (such as marketing events, product releases, or training classes) or schedule a common activity (such as a team vacation calendar). For example, your marketing team can set up an events calendar to show upcoming marketing events to the entire sales and marketing organization.",,
"SuperLuminate","Business","Glossary","SFDC","Published",1,,"Checkbox on a solution that indicates the solution has been published to your organization's Self-Service portal. ",,
"SuperLuminate","Business","Glossary","SFDC","Quantity Schedule",1,,"Outlines the dates, number of units (i.e., quantity), and number of installments for billing or shipping a product. Your organization can decide exactly how to use schedules. Available in Enterprise and Developer Editions only.",,
"SuperLuminate","Business","Glossary","SFDC","Queue",1,,"A holding area where you can put cases or leads to help you manage your workload or differentiate between levels of support.",,
"SuperLuminate","Business","Glossary","SFDC","Quota",1,,"The revenue goal assigned to a user on a monthly and quarterly basis. A manager's quota should equal the amount she and her team are expected to generate together.",,
"SuperLuminate","Business","Glossary","SFDC","Read Only",1,,"One of the standard profiles to which a user can be assigned. Read Only users can view and report on information based on their role in the organization. (That is, if the Read Only user is the CEO, they can view all data in the system. If the Read Only user has the role of Western Rep, they can view all data for their role and any role below them in the hierarchy.)",,
"SuperLuminate","Business","Glossary","SFDC","Recent Items",1,,"List of links in home page sidebar for most recently accessed accounts, campaigns, contacts, leads, opportunities, and cases.",,
"SuperLuminate","Business","Glossary","SFDC","Record",1,,"Term used to describe information stored in the database. Corresponds to the entry of a particular item, for example, an account, opportunity, or case.",,
"SuperLuminate","Business","Glossary","SFDC","Record Type",1,,"A field available for certain records that can include some or all of the standard and custom picklist values for that record. Record types are special fields that you can associate with profiles to make only the included picklist values available to users with that profile.",,
"SuperLuminate","Business","Glossary","SFDC","RecordType (Table)",1,,"Represents a record type.",,
"SuperLuminate","Business","Glossary","SFDC","Recycle Bin",1,,"Page that lets you view and restore deleted information. Available as a link in the task bar below the tabs.",,
"SuperLuminate","Business","Glossary","SFDC","Related List",1,,"Section of a record or other detail page that lists items related to that record. For example, the Stage History related list of an opportunity or the Open Activities related list of a case.",,
"SuperLuminate","Business","Glossary","SFDC","Relationship",1,,"A connection between two data-storage objects, used to create related lists in page layouts and detail levels in reports. Matching values in a specified field in both objects are used to link related data; for example, if one object stores data about companies and another object stores data about people, a relationship would allow you to find out which people work at the company.",,
"SuperLuminate","Business","Glossary","SFDC","Report",1,,"Information you can display or print that provides a summary of your data.",,
"SuperLuminate","Business","Glossary","SFDC","Report Display Name",1,,"Short, descriptive label for a user role that may be included in reports and other detail listings.",,
"SuperLuminate","Business","Glossary","SFDC","Report Name",1,,"Name you can assign to a custom report when you save it.",,
"SuperLuminate","Business","Glossary","SFDC","Report Question",1,,"Description of custom report that appears in the list of available custom reports.",,
"SuperLuminate","Business","Glossary","SFDC","Reports To",1,,"Field in user role information that indicates the position they report to within an organization, for example, the California Sales Rep might report to a VP of Western Sales. Also, a contact field that refers to the contact's manager or supervisor. ",,
"SuperLuminate","Business","Glossary","SFDC","Resource Calendar",1,,"A calendar in which multiple people can coordinate their usage of a shared resource such as a conference room or printer.",,
"SuperLuminate","Business","Glossary","SFDC","Resource Center",1,,"See On-Demand Marketplace.",,
"SuperLuminate","Business","Glossary","SFDC","Revenue Schedule",1,,"Outlines the dates, revenue amounts, and number of installments for billing or recognizing revenue from a product. Your organization can decide exactly how to use schedules. Available in Enterprise and Developer Editions only.",,
"SuperLuminate","Business","Glossary","SFDC","Role",1,,"Assigned responsibility of a user, partner account, or contact for specific accounts and opportunities. Administrators can define user roles in the organization setup. Individual users can assign specific partner and contact roles for accounts and contacts.",,
"SuperLuminate","Business","Glossary","SFDC","Sales Price",1,,"The price of a product on an opportunity. This can be different than the product's standard or list price.",,
"SuperLuminate","Business","Glossary","SFDC","Sales Team",1,,"A sales team is a set of users that normally work together on sales opportunities. A typical sales team might include the account manager, the sales representative, and a pre-sales consultant. You can specify the sales team for each opportunity that you own.",,
"SuperLuminate","Business","Glossary","SFDC","Save",1,,"Button or link on most pages that you can click to save changes. Also, an option on reports that saves parameter changes to one of your own custom reports or a public report (administrators only).",,
"SuperLuminate","Business","Glossary","SFDC","Save & New",1,,"Alternative 'save' on most pages with which you can save your current changes and create a new entry.",,
"SuperLuminate","Business","Glossary","SFDC","Save As",1,,"Option on any standard, public, or custom report to save the parameters of the report without altering the original report. It creates a new custom report with your saved changes.",,
"SuperLuminate","Business","Glossary","SFDC","Schedule",1,,"See Quantity Schedule and Revenue Schedule.",,
